Evento ,Departamento ,Municipio ,Fecha ,Año ,Lugar ,Muertos ,Heridos ,Desaparecidos ,Viviendas Destruídas ,Viviendas Afectadas ,Damnificados ,Afectados ,Reubicados ,Evacuados ,Pérdidas $USD ,Pérdidas $Local ,Centros Educativos ,Centros Médicos ,Daños cultivos Ha ,Ganado ,Daños en vías Mts ,Número GLIDE ,Observaciones
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2012-02-24,, Santa Lucia , ,, , , , ,, , ,0,0, ,, ,0, , , 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2012-02-18,," Mercado Colon, San Isidro Alvarez , Galindo ", ,, , , , ,,,,0,0, ,, ,0, , ,Perdidas millonarias de varios puestos de trabajo 
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,2012-02-17,, Santa Lucia y el hatillo , , , ,, , ,, ,,0,0, ,, ,0, , ,Se perdieron varias hectáreas de bosque. 
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,2012-02-09,," Santa Lucia, Monte fresco y ojojona. ", ,, , , , ,, , ,0,0, ,, ,0, , , 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2012-02-03,, Colonia Bella Oriente , ,, , , , ,, , ,0,0, , , ,0, , , 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2012-01-18,, Altos de la Joya , ,, , ,, , , ,,0,0, ,, ,0, , ,Destruyo la bodega de suéteres Italia 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2012-08-01,, Villa Nueva Cortes Colonia Jesús de Nazareno Aldea dos camin ,2, , ,1,, ,1,,,0,0, , , ,0, , ,Perdieron la vida dos niños 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2013-12-16,, Paseo el Obelisco con el barrio Concepción. , ,, , , , ,, ,,0,0, ,, ,0, , , 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2013-11-05,," Colonia Arnulfo Cantarero Lopez , Escuela Nora de Melgar ", ,, , , , ,, ,,0,0,,, ,0, , ,Perdidas de pupitres. Material didáctico. 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2013-10-17,, Fabrica de camas y colchones Foam barrio la guardia , , , , , , ,,, ,0,0, ,, ,0, , , 
EPIDEMIC, COLON, SANTA ROSA DE AGUAN,2012-04-27,, en todo el municipio , ,94, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, COLON, TOCOA,2012-04-22,, en todo el municipio , ,480, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, STA BARBARA, SAN JOSE DE COLINAS,2012-03-07,, en todo el municipio , ,45, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, STA BARBARA, NARANJITO,2012-03-26,, en todo el municipio , ,97, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, VALLE, ARAMECINA,2012-08-23,, en todo el municipio , ,92, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, VALLE, SAN LORENZO,2012-03-27,, en todo el municipio , ,98, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, VALLE, AMAPALA,2012-07-25,, en todo el municipio , ,105, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, VALLE, NACAOME,2012-07-21,, en todo el municipio , ,75, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, YORO, YORO,2012-08-17,, en todo el municipio , ,194, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, YORO, EL PROGRESO,2012-07-30,, en todo el municipio , ,387, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, YORO, ARENAL,2012-05-21,, en todo el municipio , ,83, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, YORO, EL NEGRITO,2012-04-03,, en todo el municipio , ,80, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, YORO, OLANCHITO,2012-04-05,, en todo el municipio , ,148, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, COLON, TRUJILLO,2012-03-09,,  , ,50, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, ATLANTIDA, TELA,2012-04-05,, en todo el municipio , ,237, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, ATLANTIDA, SAN FRANCISCO,2012-05-19,, en todo el municipio , ,71, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, ATLANTIDA, LA MASICA,2012-06-07,, en todo el municipio , ,103, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, ATLANTIDA, JUTIAPA,2012-07-28,, en todo el municipio , ,85, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, ATLANTIDA, ESPARTA,2012-05-16,, municipio completo , ,45, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, ATLANTIDA, LA CEIBA,2012-04-08,, municipio completo , ,427, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, COMAYAGUA, COMAYAGUA,2012-08-09,, en todo el municipio , ,557, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, COMAYAGUA, EL ROSARIO,2012-04-10,, en todo el municipio , ,90, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, COMAYAGUA, SIGUATEPEQUE,2012-05-27,, en todo el municipio , ,82, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, COPAN, SANTA ROSA DE COPAN,2012-04-16,, en todo el municipio , ,242, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, COPAN, COPAN RUINAS,2012-05-15,, en todo el municipio , ,60, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, COPAN, CORQUIN,2012-09-07,, en todo el muncipio , ,30, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, COPAN, CUCUYAGUA,2012-07-21,, en todo el municipio , ,, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, COPAN, SAN NICOLAS,2012-03-20,, en todo el municipio , ,84, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CORTES, CHOLOMA,2012-06-30,, en todo el municipio , ,679, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CORTES, OMOA,2012-07-18,, en todo el municipio , ,58, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CORTES, PUERTO CORTES,2012-06-16,, en todo el municipio , ,255, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CORTES, VILLANUEVA,2012-04-30,, en todo el municipio , ,250, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CORTES, SAN PEDRO SULA,2012-02-12,, en todo el municipio , ,5580, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CHOLUTECA, CHOLUTECA,2012-05-07,, en todo el municipio , ,895, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CHOLUTECA, EL TRIUNFO,2012-03-20,, en todo el municipio , ,290, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CHOLUTECA, MARCOVIA,2012-03-08,, en todo el municipio , ,466, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, EL PARAISO, DANLI,2012-02-28,, en todo el municipio , ,68, , , , , , , ,0,0, , , ,0, , , 
EPIDEMIC, LA PAZ, LA PAZ,2012-07-21,, en todo el municipio , ,212, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, LA PAZ, CANE,2012-04-18,, en todo el municipio , ,111, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, OCOTEPEQUE, LA ENCARNACION,2012-07-08,, en todo el municipio , ,380, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, OCOTEPEQUE, SAN MARCOS,2012-07-09,, en todo el municipio , ,506, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, OCOTEPEQUE, SINUAPA,2012-06-06,, en todo el municipio , ,50, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, OLANCHO, CONCORDIA,2012-07-16,, en todo el municipio , ,59, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, OLANCHO, JUTICALPA,2012-07-21,, en todo el municipio , ,203, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, OLANCHO, CATACAMAS,2012-08-09,, en todo el municipio , ,384, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, OLANCHO, DULCE NOMBRE DE CULMI,2012-09-01,, en todo el municipio , ,198, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, OLANCHO, SAN ESTEBAN,2013-07-15,, en todo el municipio , ,49, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, STA BARBARA, SANTA BARBARA,2012-08-27,, en todo el municipio , ,176, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CHOLUTECA, MARCOVIA,2013-06-03,, aldeas aledañas , ,484, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CHOLUTECA, CHOLUTECA,2013-06-15,, municipio completo , ,1979, , , , , , , ,0,0, ,, ,0, , ,gastos grandes en salud 
EPIDEMIC, CORTES, SAN PEDRO SULA,2013-02-26,, Ciudad , ,5252, , , , , , , ,0,0, ,, ,0, , , 
EPIDEMIC, CORTES, VILLANUEVA,2013-05-10,, área urbana y aldeas cercanas , ,150, , , , , , , ,0,0, ,, ,0, , ,"gastos en centros de salud publica, clinicas IHSS, etc... "
EPIDEMIC, CORTES, PUERTO CORTES,2013-05-21,," Municipio, aldeas y caserios cercanos ", ,336, , , , , , , ,0,0, ,, ,0, , ,altas perdida en el sector salud 
EPIDEMIC, CORTES, CHOLOMA,2013-02-07,,  , ,962, , , , , , , ,0,0, , , ,0, , ,gastos en centros de salud y salud publica 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2013-07-29,, Comayaguela Barrio Bella Vista , , , , , , ,, , ,0,0, ,, ,0, , , 
FLOOD, YORO, EL PROGRESO,2012-11-27,, col. Monte Fresco ,1, , , , , , , , ,0,0, , , ,0, , , 
LANDSLIDE, CORTES, CHOLOMA,2012-11-27,, Aldea Nueva Ceibita ,2, , , , , , , , ,0,0, , , ,0, , , 
LANDSLIDE, CORTES, PUERTO CORTES,2012-11-27,, col. San miguel de Baracoa ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, VALLE, NACAOME,2012-10-23,, tular ,1, , , , , , , , ,0,0, , , ,0, , , 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2012-10-19,, Col. Rafael Leonardo Callejas 2 ,1, , , , , , , , ,0,0, , , ,0, , , 
LANDSLIDE, OCOTEPEQUE, LUCERNA,2012-10-24,, La Danta ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, OCOTEPEQUE, LA LABOR,2012-09-11,, Llano Largo ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, OCOTEPEQUE, LA LABOR,2012-09-09,, Llano Largo ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, OCOTEPEQUE, LA LABOR,2012-09-08,, Llano largo ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, ATLANTIDA, LA CEIBA,2012-09-07,, col. Las Delicias ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, CORTES, SAN PEDRO SULA,2012-08-03,, sector el playon ,2, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, COMAYAGUA, SIGUATEPEQUE,2012-06-16,, sector las colinas ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, YORO, YORO,2012-06-16,, yoro ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, SAN JUAN DE FLORES,2012-05-16,, catarranas ,1, , , , , , , , ,0,0, , , ,0, , , 
ELECTRICSTORM, VALLE, ARAMECINA,2012-05-18,, Aldea EL terreno ,1, , , , , , , , ,0,0, , , ,0, , , 
ELECTRICSTORM, COLON, TOCOA,2012-05-18,, ceibita ,1, , , , , , , , ,0,0, , , ,0, , , 
LANDSLIDE, ATLANTIDA, LA CEIBA,2012-05-18,, col. san judas ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, OLANCHO, SAN ESTEBAN,2012-05-18,, conquire ,1, , , , , , , , ,0,0, , , ,0, , , 
ELECTRICSTORM, CORTES, VILLANUEVA,2012-05-18,,  ,1, , , , , , , , ,0,0, , , ,0, , , 
ELECTRICSTORM, CORTES, SANTA CRUZ DE YOJOA,2012-05-01,,  ,1, , , , , , , , ,0,0, , , ,0, , , 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2013-07-05,, Comayaguela cuarta calle entre la sexta y séptima avenida. ,,, ,, , ,, , ,0,0, ,, ,0, , , 
EARTHQUAKE, ATLANTIDA, ESPARTA,2013-11-13,, pueblo san juan , , , , , , , , , ,0,0, , , ,0,, , 
EARTHQUAKE, CHOLUTECA, MARCOVIA,2013-06-02,, Golfo de Fonseca , , , ,3,15,9, , , ,0,0, , , ,0, , , 
SURGE, CHOLUTECA, MARCOVIA,2012-09-12,,  , , , ,27,48, ,200, , ,0,0, , , ,0, , , 
DROUGHT, EL PARAISO, ALAUCA,2012-07-19,,  , , , , , , ,700, , ,120000,0, , ,141,0, , , 
DROUGHT, COMAYAGUA, HUMUYA,2012-08-18,,  , , , , , , ,1323, , ,216000,0, , ,253,0, , , 
DROUGHT, COMAYAGUA, VILLA DE SAN ANTONIO,2012-08-16,,  , , , , , , ,22516, , ,288000,0, , ,338.4,0, , , 
DROUGHT, COMAYAGUA, TAULABE,2012-08-16,,  , , , , , , ,1905, , ,304800,0, , ,408,0, , , 
DROUGHT, COMAYAGUA, SIGUATEPEQUE,2012-08-16,,  , , , , , , ,400, , ,0,1184400, , ,1974,0, , , 
DROUGHT, COMAYAGUA, LEJAMANI,2012-08-16,,  , , , , ,1082, , , , ,0,0, , ,,0, , , 
DROUGHT, COMAYAGUA, LAMANI,2012-08-16,,  , , , , ,1620, , , , ,192000,0, , ,225.6,0, , , 
DROUGHT, LA PAZ, LA PAZ,2012-08-16,,  , , , , ,900, , , , ,660000,0, , ,775,0, , , 
DROUGHT, LA PAZ, CANE,2012-08-12,,  , , , , ,448, , , , ,0,0, , ,,0, , , 
DROUGHT, LA PAZ, MERCEDES DE ORIENTE,2012-08-16,,  , , , , , , ,1040, , ,264000,0, , ,310,0, , , 
DROUGHT, LA PAZ, AGUANTEQUERIQUE,2012-08-12,,  , , , , ,462, , , , ,0,0, , ,310,0, , , 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2013-05-23,," Colonia Zapote Norte , comayaguela ", ,, ,, , ,,,,0,0, ,, ,0, , ,Una persona resulto fracturada al intentar apagar el incendio 
FIRE, FR. MORAZAN, DISTRITO CENTRAL,2013-05-21,, Hotel San pedrano Honduras plaza entre 6 y 4 avenida del bar , , , , , , ,, ,,0,0, , , ,0, , ,Destrucción total del tercer piso del motel 
FORESTFIRE, FR. MORAZAN, DISTRITO CENTRAL,2013-05-12,, Montaña azacualpa , , , , , , ,, ,,0,0, , , ,0, , ,Resultaron quemadas varias hectáreas de bosque 
DROUGHT, FR. MORAZAN, DISTRITO CENTRAL,2012-07-30,," Tegucigalpa, ulloa ", , , , , , ,150, , ,0,0, , , ,0, , , 
EARTHQUAKE, COMAYAGUA, LA LIBERTAD,2012-08-16,,  , , , , , , , , , ,0,0, , ,352.5,0, , , 
ELECTRICSTORM, CORTES, PUERTO CORTES,2013-09-13,,  ,1,3, , , , , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2013-09-09,, barrio los profesores , , , ,7,10, ,11, , ,0,0, , , ,0, , , 
AVALANCHE, CORTES, SANTA CRUZ DE YOJOA,2013-08-30,, aldea montecillos ,6, ,1,1,1,1,1, , ,0,0, , , ,0, , , 
TORNADO, COLON, LIMON,2013-06-19,,  , ,4, ,9,25, ,61, ,80,0,0, , , ,0, , , 
FLOOD, COLON, TOCOA,2013-11-20,, aldea Guapinol ,2, , ,2,82,163,142,162,115,0,0, , , ,0, , , 
FLOOD, OLANCHO, ,2013-12-15,,  ,21, ,1,13,2, , , ,27,0,0, , ,,0,, , 
LANDSLIDE, GRACIAS A DIOS, ,2013-12-13,,  , , , , ,3, ,15, , ,0,0, , ,,0, , , 
FLOOD, ATLANTIDA, TELA,2013-08-03,, ramal del tigre , , , , ,4, , , , ,0,0, , , ,0, , , 
LANDSLIDE, CORTES, VILLANUEVA,2012-11-30,,  , , , ,1, ,50,70, ,115,0,0, , , ,0,, , 
FLOOD, YORO, ,2012-11-20,,  ,1, ,3,2,30, , , , ,0,0, , , ,0,, , 
LANDSLIDE, OLANCHO, SAN FRANCISCO DE LA PAZ,2012-08-31,, la avispa ,10, ,3,7,7,7,6,2,15,0,0,, , ,0, , , 
LANDSLIDE, GRACIAS A DIOS, ,2012-08-01,,  , , , , , , , , , ,0,0, , , ,0, , , 
FLOOD, VALLE, ALIANZA,2012-04-30,,  ,6, , ,193, ,17000, ,73,630,0,0, , , ,0,, , 
FLOOD, ATLANTIDA, LA CEIBA,2013-08-25,, barrio cabaña ,1, , , ,9, , , , ,0,0, , , ,0, , , 
FLOOD, ATLANTIDA, LA CEIBA,2013-08-25,, colonia el porvenir , , , , ,15, ,90, , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2013-04-29,,  , , , , ,10, , , , ,0,0, , , ,0, , , 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2013-03-25,, col. Kennedy , , , , , , ,2, , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2013-03-25,, Boulevard morazan , , , , ,3, , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2013-06-27,, colonia la Hacienda , , , , ,20, , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2013-06-06,," comayaguela, mercados ", , , , , , , , ,100,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2013-06-06,," comayaguela, colonia sagastume ", , , , ,1, , , ,1,0,0, , , ,0, , , 
FLOOD, CORTES, SAN PEDRO SULA,2013-11-28,, barrio el centro ,4, ,4, , , , , , ,0,0, , , ,0, , , 
FLOOD, YORO, EL PROGRESO,2013-11-28,, barrio san miguel , , , , ,30, , , , ,0,0, , , ,0, , , 
FLOOD, OLANCHO, SAN FRANCISCO DE BECERRA,2013-09-14,,  ,1, , ,1, , , , , ,0,0, , , ,0, , , 
FLOOD, OLANCHO, CATACAMAS,2013-09-09,,  , ,1, , , , , , , ,0,0, , , ,0, , , 
FLOOD, COPAN, SANTA ROSA DE COPAN,2013-09-01,,  , , , , , , ,, , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2013-09-18,, comayaguela ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, YORO, YORO,2013-09-19,, locomapa ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, CORTES, SAN PEDRO SULA,2013-08-23,,  ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, COPAN, SANTA ROSA DE COPAN,2013-09-01,, agua escondida ,2, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, SANTA LUCIA,2013-07-13,, el chimbo ,2, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, LA LIBERTAD,2012-07-04,, el pichete , , , , ,2, , , , ,0,0, , , ,0, , , 
FLOOD, YORO, EL PROGRESO,2012-05-05,,  , , , , ,5, , , , ,0,0, , , ,0, , , 
FLOOD, COPAN, SANTA ROSA DE COPAN,2012-04-13,, agua escondida , , , , , , , , , ,0,0,, , ,0, , , 
RAIN, CORTES, SAN PEDRO SULA,2012-08-04,,  ,1, ,1, , , , , , ,0,0, , , ,0, , , 
FLOOD, YORO, YORO,2012-06-20,,  ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, STA BARBARA, SANTA BARBARA,2012-10-11,,  , , , , ,1, , , ,1,0,0, , , ,0, , , 
FLOOD, VALLE, ARAMECINA,2012-05-18,, aldea el terreno ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, ATLANTIDA, LA CEIBA,2012-05-18,, col. san judas ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, OLANCHO, SAN ESTEBAN,2012-05-14,, conquire ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, YORO, ARENAL,2012-05-18,, teguazal ,1, ,1, , , , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2012-05-18,, mololoa ,1, ,2, , , , , , ,0,0, , , ,0, , , 
FLOOD, CORTES, VILLANUEVA,2012-0-0,, cutuca ,1, , ,2, , , , , ,0,0, , ,,0, , , 
FLOOD, COLON, TOCOA,2012-05-18,, ceibita ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, CORTES, SANTA CRUZ DE YOJOA,2012-05-01,,  ,1, , ,2,1,15,15, , ,0,0, , , ,0,, , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2012-04-04,, tegucigalpa , , , , , , ,1, , ,0,0, , , ,0, , , 
STRUCTURE, ATLANTIDA, ,2012-04-06,,  , , , , , , ,, , ,0,0, , , ,0, , , 
STRUCTURE, COMAYAGUA, OJOS DE AGUA,2012-06-19,,  ,, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, VALLE, ALIANZA,2012-05-19,, costa los amantes , ,1, , , , ,9, , ,0,0, , , ,0, , , 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2012-04-05,," coamyaguela, colonia soto ", , , , , , ,, , ,0,0, , , ,0,, , 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2012-05-24,,  , , , , , , , , , ,0,0, , , ,0,11, , 
RAIN, FR. MORAZAN, DISTRITO CENTRAL,2012-06-17,, comayaguela , , , , , , , ,1, ,0,0, , , ,0, , ,rescate en represa los laureles 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2012-05-24,,  , , , , , , ,13000, , ,0,0, , , ,0, , , 
STRUCTURE, OLANCHO, CATACAMAS,2012-05-24,,  , , , , ,13, ,68, , ,0,0, , , ,0, , , 
LANDSLIDE, EL PARAISO, TROJES,2012-05-24,,  , , , ,65,41,325,430, , ,0,0, , , ,0, , ,fragilidad en ele terreno y filtros de agua de lluvia dejan perdidas 
RAIN, CORTES, SAN PEDRO SULA,2012-08-10,,  ,1, , , , , , , , ,0,0, , , ,0, , ,encuentran cadaver en sps por lluvias 
FLOOD, FR. MORAZAN, SAN JUAN DE FLORES,2012-05-18,, catarranas ,1, ,1, , , , , , ,0,0, , , ,0, , , 
FLOOD, COMAYAGUA, SIGUATEPEQUE,2012-05-18,, sector las colinas ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, CORTES, SAN PEDRO SULA,2012-08-03,, sector del playon ,2, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, OCOTEPEQUE, LA LABOR,2012-09-09,, llano largo ,3, , , , , , , , ,0,0, , , ,0, , , 
LANDSLIDE, OCOTEPEQUE, LUCERNA,2012-10-24,, la danta ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, ALUBAREN,2012-10-19,,  ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, VALLE, SAN LORENZO,2012-10-23,,  ,1, , ,2,5, , , , ,0,0, , , ,0, , , 
FLOOD, VALLE, NACAOME,2012-10-23,, tular ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, CORTES, PUERTO CORTES,2012-11-27,, col. san miguel de baracoa ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, CORTES, PUERTO CORTES,2012-10-25,, col. san miguel ,2, , ,2, , , , , ,0,0, , , ,0, , , 
FLOOD, CORTES, CHOLOMA,2012-11-29,, aldea nueva ceibita ,2, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, YORO, EL PROGRESO,2012-11-27,, col. monte resco ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, CHOLUTECA, MARCOVIA,2012-10-23,,  , , , ,4, , , , , ,0,0, , ,,0, , , 
FLOOD, CHOLUTECA, CHOLUTECA,2012-10-10,,  , , , , ,4, , , , ,0,0, , ,,50, , , 
FLOOD, VALLE, SAN LORENZO,2012-06-06,,  ,1, , , ,3, , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2012-08-10,, comayaguela , , ,, , , , , , ,0,0, , , ,0, , , 
FLOOD, CHOLUTECA, SANTA ANA DE YUSGUARE,2012-10-14,,  ,1, , , , , , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, SANTA LUCIA,2012-11-05,, santa lucia , , , , ,1, , , , ,0,0, , , ,0, , , 
FLOOD, YORO, YORO,2012-10-03,, yoro ,2, , , , , , , , ,0,0, , , ,0, , , 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2013-05-24,,  , , , , , , ,, , ,0,0, , , ,0, , , 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2013-01-24,, tramo a UTH y res. venecia , , , , , , , , , ,0,0, , , ,0,, , 
FLOOD, ATLANTIDA, LA CEIBA,2013-01-19,,  , , , , , , ,, ,10,0,0, , ,,0, , , 
FLOOD, CORTES, SAN PEDRO SULA,2012-12-23,,  , , , , , , , , , ,0,0, , ,,0, , , 
FLOOD, CORTES, SAN PEDRO SULA,2012-11-29,,  ,2, ,4,1,, ,, , ,0,0, , , ,0, , , 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2012-10-01,,  , , , ,1,10,1,12, , ,0,0, , , ,0, , , 
FLOOD, COMAYAGUA, LA LIBERTAD,2012-10-23,,  , , , , , ,50,88,50,50,0,0, , , ,0, , , 
LANDSLIDE, FR. MORAZAN, DISTRITO CENTRAL,2012-10-21,,  ,1, , , , , ,10, , ,0,0, , , ,0, , , 
RAIN, FR. MORAZAN, DISTRITO CENTRAL,2012-10-04,,  , , , , ,20, , , ,,0,0, , ,,0, , , 
LANDSLIDE, COMAYAGUA, LA LIBERTAD,2012-10-22,,  , , , , ,, , , , ,0,0, , , ,0,, , 
RAIN, COMAYAGUA, LA LIBERTAD,2012-10-24,,  , , , ,1,22, ,5000, , ,0,0, , , ,0, , , 
LANDSLIDE, STA BARBARA, SAN PEDRO ZACAPA,2012-10-11,,  , , , , ,25, ,6000, , ,0,0, , ,,0, , , 
LANDSLIDE, COMAYAGUA, LA LIBERTAD,2012-10-21,,  , , , ,,,,80, , ,0,0, , , ,0, , , 
LANDSLIDE, OCOTEPEQUE, LUCERNA,2012-09-28,,  ,1, , , , , , , , ,0,0, , , ,0, , , 
RAIN, CORTES, SAN PEDRO SULA,2012-08-06,,  ,2, , , , , , , , ,0,0, , , ,0,, , 
RAIN, FR. MORAZAN, SAN JUAN DE FLORES,2012-05-13,,  , , , , , , ,6, , ,0,0, , , ,0,, , 
STRUCTURE, FR. MORAZAN, DISTRITO CENTRAL,2012-08-31,,  , , , , ,, , , , ,0,0, , , ,0,200, , 
FLOOD, FR. MORAZAN, DISTRITO CENTRAL,2012-08-04,,  , , , , ,1, ,10, ,1,0,0,4, , ,0, , , 
RAIN, FR. MORAZAN, DISTRITO CENTRAL,2012-05-28,,  , , , , , , ,, , ,0,0, , , ,0, , , 
STRUCTURE, CORTES, SAN PEDRO SULA,2012-08-04,,  ,1,1,1, , , , , , ,0,0, , , ,0, , , 
RAIN, FR. MORAZAN, DISTRITO CENTRAL,2012-07-07,,  , , , , , , ,, , ,0,0, , , ,0, , , 
RAIN, FR. MORAZAN, DISTRITO CENTRAL,2012-07-08,,  , , , , , , , , , ,0,0, , , ,0, , , 
FLOOD, FR. MORAZAN, VILLA DE SAN FRANCISCO,2012-06-01,,  ,1, , , , , , , , ,0,0, , , ,0, , , 
